timestamp,reading_id,factory_id,factory_type,location_km_from_origin,flow_rate_m3ph,turbidity_ntu,ph,conductivity_us_cm,temperature_c,chromium_mg_l,copper_mg_l,tds_mg_l,uv_vis_absorbance,baseline_segment_id,is_baseline,is_violation,violation_reason,ai_violation_score,assigned_employee_id,alert_status
2026-01-02T16:15:00,R-001765,TX-C,Textile,25,311.97,187.17,9.64,1619.58,34.56,0.881,0.354,2155.07,1.317,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.779,EMP-005,resolved
2026-01-02T16:15:00,R-001766,CH-2,Chemical,30,265.33,318.64,5.83,6044.92,41.01,1.606,0.931,4155.05,2.533,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.833,EMP-001,resolved
2026-01-02T16:20:00,R-001767,TX-A,Textile,8,449.97,487.46,7.44,1467.78,33.53,0.669,0.345,2640.53,1.171,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.755,EMP-001,resolved
2026-01-02T16:20:00,R-001768,TX-B,Textile,15,142.83,432.59,8.58,4494.43,31.86,0.797,0.171,1564.86,1.697,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.715,EMP-001,resolved
2026-01-02T16:20:00,R-001769,CH-2,Chemical,30,214.93,61.22,9.36,3738.44,29.96,0.41,0.781,4460.33,2.318,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.789,EMP-005,resolved
2026-01-02T16:25:00,R-001770,TX-A,Textile,8,191.39,497.68,7.45,2157.3,28.23,0.992,0.078,1054.26,1.404,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.94,EMP-001,resolved
2026-01-02T16:25:00,R-001771,TX-C,Textile,25,280.4,390.07,7.81,3994.81,36.99,0.012,0.403,3025.19,0.822,,0,1,turbidity_high|tds_high,0.82,EMP-004,resolved
2026-01-02T16:25:00,R-001772,CH-1,Chemical,12,122.59,98.45,8.9,1447.89,32.26,2.242,0.244,3468.23,2.047,,0,1,chromium_high|tds_high|uv_absorbance_high,0.807,EMP-004,resolved
2026-01-02T16:30:00,R-001773,TX-A,Textile,8,350.33,585.64,8.19,2215.2,29.7,0.824,0.148,3136.02,0.5,,0,1,turbidity_high|chromium_high|tds_high,0.885,EMP-004,resolved
2026-01-02T16:30:00,R-001774,TX-C,Textile,25,118.51,203.59,7.01,2509.52,39.97,0.689,0.224,860.64,1.061,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.788,EMP-005,resolved
2026-01-02T16:30:00,R-001775,CH-2,Chemical,30,389.87,397.58,8.68,1793.3,28.45,0.859,0.219,2774.89,2.179,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.906,EMP-003,resolved
2026-01-02T16:35:00,R-001776,TX-A,Textile,8,174.76,270.07,8.94,3893.84,28.05,0.547,0.086,2773.97,1.372,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.99,EMP-001,resolved
2026-01-02T16:35:00,R-001777,TX-B,Textile,15,312.67,457.48,10.31,2046.98,28.17,0.708,0.355,1698.36,0.955,,0,1,turbidity_high|ph_high|chromium_high,0.828,EMP-004,resolved
2026-01-02T16:40:00,R-001778,TX-A,Textile,8,408.11,510.96,9.88,4736.34,32.05,0.655,0.25,1882.58,0.522,,0,1,turbidity_high|ph_high|chromium_high,0.707,EMP-001,resolved
2026-01-02T16:40:00,R-001779,TX-B,Textile,15,159.0,550.75,7.25,4128.69,38.5,0.547,0.26,1269.13,0.623,,0,1,turbidity_high|chromium_high,0.922,EMP-004,resolved
2026-01-02T16:40:00,R-001780,CH-1,Chemical,12,101.88,247.65,6.97,3773.16,36.2,1.131,1.085,2056.1,1.012,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.971,EMP-004,resolved
2026-01-02T16:45:00,R-001781,TX-B,Textile,15,473.93,581.45,6.47,4461.28,31.39,0.103,0.012,1836.9,1.683,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.922,EMP-004,resolved
2026-01-02T16:45:00,R-001782,TX-C,Textile,25,452.4,417.89,7.05,4450.94,30.79,0.927,0.442,1976.54,0.414,,0,1,turbidity_high|chromium_high,0.795,EMP-005,resolved
2026-01-02T16:45:00,R-001783,CH-1,Chemical,12,122.62,153.43,7.23,1735.15,34.59,1.702,1.034,3699.16,1.633,,0,1,chromium_high|tds_high|uv_absorbance_high,0.86,EMP-003,resolved
2026-01-02T16:50:00,R-001784,TX-A,Textile,8,237.56,330.46,10.48,2255.8,31.29,0.02,0.17,3671.28,1.186,,0,1,turbidity_high|ph_high|tds_high|uv_absorbance_high,0.874,EMP-002,resolved
2026-01-02T16:50:00,R-001785,TX-B,Textile,15,491.16,379.33,5.17,4772.57,27.46,0.209,0.443,3188.25,1.99,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.808,EMP-001,resolved
2026-01-02T16:50:00,R-001786,CH-1,Chemical,12,398.06,341.9,6.44,5949.55,29.76,0.707,1.092,4877.42,4.185,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.972,EMP-002,resolved
2026-01-02T16:50:00,R-001787,CH-2,Chemical,30,114.08,197.85,6.62,3048.08,29.62,0.615,0.032,1862.16,1.832,,0,1,chromium_high|uv_absorbance_high,0.788,EMP-001,resolved
2026-01-02T16:55:00,R-001788,TX-B,Textile,15,296.62,493.03,10.65,3024.06,26.35,0.793,0.113,3186.76,1.309,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.895,EMP-002,resolved
2026-01-02T16:55:00,R-001789,CH-2,Chemical,30,334.71,313.03,7.14,6243.91,32.18,2.397,0.285,5491.54,1.78,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.804,EMP-002,resolved
2026-01-02T17:00:00,R-001790,TX-A,Textile,8,198.89,209.07,7.68,1553.05,32.66,0.705,0.455,1821.65,1.351,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.903,EMP-005,resolved
2026-01-02T17:00:00,R-001791,CH-1,Chemical,12,422.23,75.51,8.56,1859.85,28.3,2.246,0.048,2097.57,1.984,,0,1,chromium_high|uv_absorbance_high,0.913,EMP-001,resolved
2026-01-02T17:05:00,R-001792,TX-A,Textile,8,114.02,201.07,9.63,3131.19,33.39,0.754,0.47,1089.89,0.305,,0,1,turbidity_high|ph_high|chromium_high,0.933,EMP-004,resolved
2026-01-02T17:05:00,R-001793,TX-B,Textile,15,457.24,299.38,8.35,1641.9,30.83,0.666,0.041,2212.91,1.418,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.834,EMP-003,resolved
2026-01-02T17:05:00,R-001794,TX-C,Textile,25,203.45,317.37,9.82,1788.58,34.43,0.819,0.339,3546.69,2.005,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.826,EMP-003,resolved
2026-01-02T17:05:00,R-001795,CH-1,Chemical,12,463.33,98.46,9.16,1033.75,28.1,1.471,0.095,4606.83,1.41,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.804,EMP-001,resolved
2026-01-02T17:05:00,R-001796,CH-2,Chemical,30,410.15,194.62,2.54,4307.4,29.74,1.386,0.179,4461.07,2.745,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.786,EMP-004,resolved
2026-01-02T17:10:00,R-001797,TX-A,Textile,8,111.0,478.93,5.58,1834.09,32.61,0.138,0.396,1960.16,0.652,,0,1,turbidity_high|chromium_high,0.996,EMP-003,resolved
2026-01-02T17:10:00,R-001798,TX-C,Textile,25,364.68,234.74,8.81,1428.4,31.91,0.551,0.242,2810.28,0.448,,0,1,turbidity_high|chromium_high|tds_high,0.912,EMP-003,resolved
2026-01-02T17:10:00,R-001799,CH-1,Chemical,12,289.68,222.1,2.8,5347.72,37.84,2.344,0.554,3019.83,2.222,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.8,EMP-002,resolved
2026-01-02T17:10:00,R-001800,CH-2,Chemical,30,133.36,256.22,8.97,3040.89,42.82,1.763,0.997,2505.23,0.421,,0,1,turbidity_high|chromium_high|tds_high,0.853,EMP-001,resolved
2026-01-02T17:15:00,R-001801,TX-A,Textile,8,174.52,510.67,5.97,2673.43,34.72,0.636,0.376,3596.03,2.043,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.794,EMP-001,resolved
2026-01-02T17:15:00,R-001802,TX-B,Textile,15,456.13,383.38,5.72,1990.58,31.6,0.947,0.192,3012.45,1.601,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.779,EMP-003,resolved
2026-01-02T17:15:00,R-001803,TX-C,Textile,25,292.0,477.24,7.64,4368.46,27.16,0.453,0.471,3609.31,1.345,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.775,EMP-002,resolved
2026-01-02T17:15:00,R-001804,CH-1,Chemical,12,117.79,399.41,8.29,3177.79,37.33,1.57,0.304,1371.48,2.035,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.729,EMP-003,resolved
2026-01-02T17:15:00,R-001805,CH-2,Chemical,30,198.53,65.49,9.11,5313.84,44.61,0.98,1.001,2849.88,2.402,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.893,EMP-002,resolved
2026-01-02T17:20:00,R-001806,,,20.486762145889998,127.78898785955852,16.329794902944997,7.263245021373032,309.61696699522616,23.038018938231666,0.0036908664544595404,0.019000951026784764,196.30270456325132,0.013,BASE-009,1,0,,0.094,,none
2026-01-02T17:20:00,R-001807,TX-A,Textile,8,396.81,385.47,8.87,3358.85,33.57,0.498,0.077,2906.26,1.105,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.924,EMP-004,resolved
2026-01-02T17:20:00,R-001808,TX-B,Textile,15,480.04,421.97,10.01,4547.5,36.54,0.182,0.047,3292.7,1.563,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.879,EMP-004,resolved
2026-01-02T17:20:00,R-001809,TX-C,Textile,25,259.08,178.27,10.67,2645.44,35.34,0.203,0.433,2363.42,0.51,,0,1,ph_high|chromium_high|tds_high,0.92,EMP-004,resolved
2026-01-02T17:20:00,R-001810,CH-1,Chemical,12,153.99,167.78,5.67,1444.72,40.0,0.615,0.459,3806.13,2.58,,0,1,chromium_high|tds_high|uv_absorbance_high,0.921,EMP-004,resolved
2026-01-02T17:20:00,R-001811,CH-2,Chemical,30,467.72,381.78,7.61,3816.49,40.04,1.719,0.718,2290.52,3.305,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.847,EMP-001,resolved
2026-01-02T17:25:00,R-001812,TX-A,Textile,8,167.8,205.19,9.37,3711.92,33.12,0.984,0.484,892.19,0.827,,0,1,turbidity_high|ph_high|chromium_high,0.897,EMP-001,resolved
2026-01-02T17:25:00,R-001813,TX-B,Textile,15,427.09,242.77,10.03,1659.97,30.89,0.979,0.029,1816.08,1.351,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.992,EMP-004,resolved
2026-01-02T17:25:00,R-001814,CH-1,Chemical,12,179.53,256.84,9.81,1223.67,29.93,1.978,0.221,2206.09,1.648,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.707,EMP-004,resolved
2026-01-02T17:25:00,R-001815,CH-2,Chemical,30,298.4,95.81,5.8,5138.62,42.7,2.3,0.558,3969.25,1.128,,0,1,chromium_high|tds_high|uv_absorbance_high,0.772,EMP-003,resolved
2026-01-02T17:30:00,R-001816,TX-A,Textile,8,470.22,165.69,5.39,1500.92,36.29,0.091,0.229,2648.11,0.47,,0,1,ph_low|tds_high,0.773,EMP-005,resolved
2026-01-02T17:30:00,R-001817,TX-B,Textile,15,374.87,583.41,7.68,2883.36,25.07,0.114,0.475,2421.77,1.897,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.828,EMP-001,resolved
2026-01-02T17:30:00,R-001818,TX-C,Textile,25,392.76,274.3,7.96,3359.04,30.38,0.704,0.42,1581.57,0.658,,0,1,turbidity_high|chromium_high,0.779,EMP-004,resolved
2026-01-02T17:30:00,R-001819,CH-1,Chemical,12,204.43,142.05,6.58,3229.39,32.64,0.793,0.941,1917.14,2.189,,0,1,chromium_high|uv_absorbance_high,0.873,EMP-005,resolved
2026-01-02T17:30:00,R-001820,CH-2,Chemical,30,128.16,305.26,2.02,4855.35,37.25,1.675,0.053,2440.04,1.838,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.905,EMP-001,resolved
2026-01-02T17:35:00,R-001821,TX-A,Textile,8,444.39,316.37,7.98,2680.64,39.24,0.15,0.197,2998.81,0.621,,0,1,turbidity_high|chromium_high|tds_high,0.987,EMP-003,resolved
2026-01-02T17:35:00,R-001822,TX-C,Textile,25,328.62,557.32,5.62,2856.51,25.44,0.848,0.181,2194.92,1.603,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.844,EMP-001,resolved
2026-01-02T17:35:00,R-001823,CH-1,Chemical,12,344.3,216.02,2.33,4111.72,32.59,0.672,0.884,1755.5,0.388,,0,1,turbidity_high|ph_low|chromium_high,0.84,EMP-005,resolved
2026-01-02T17:40:00,R-001824,TX-A,Textile,8,214.29,422.04,10.5,2581.77,28.82,0.501,0.304,2100.24,1.092,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.8,EMP-003,resolved
2026-01-02T17:40:00,R-001825,CH-1,Chemical,12,296.93,315.61,3.83,7164.25,37.92,0.176,0.458,2584.2,2.933,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.864,EMP-001,resolved
2026-01-02T17:40:00,R-001826,CH-2,Chemical,30,349.58,134.7,4.92,5492.2,44.02,1.487,0.133,4078.66,1.409,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.88,EMP-001,resolved
2026-01-02T17:45:00,R-001827,,,20.156764908678184,55.90872721037259,8.812733208408071,7.493126382135872,267.1968265734104,27.620553207342166,0.010602079802069134,0.026990885430977503,251.6489611617599,0.073,BASE-003,1,0,,0.126,,none
2026-01-02T17:45:00,R-001828,TX-A,Textile,8,267.71,443.92,7.62,1116.4,34.8,0.923,0.336,1187.79,2.071,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.981,EMP-003,resolved
2026-01-02T17:45:00,R-001829,TX-B,Textile,15,260.02,448.67,5.3,4799.99,29.61,0.899,0.487,3042.12,1.514,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.763,EMP-001,resolved
2026-01-02T17:45:00,R-001830,TX-C,Textile,25,483.04,301.53,7.86,4084.93,28.97,0.564,0.142,2956.79,1.33,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.739,EMP-003,resolved
2026-01-02T17:45:00,R-001831,CH-1,Chemical,12,429.41,139.33,6.72,1129.01,44.26,1.482,1.104,4994.82,2.206,,0,1,chromium_high|tds_high|uv_absorbance_high,0.961,EMP-005,resolved
2026-01-02T17:50:00,R-001832,,,6.71450180425463,155.3996191027005,10.35650654572935,7.522299175895581,209.01574185719525,23.21816228688976,0.011406756569169675,0.012407531378867421,266.0168018283973,0.029,BASE-008,1,0,,0.076,,none
2026-01-02T17:50:00,R-001833,TX-C,Textile,25,340.65,483.81,6.75,1212.06,37.3,0.796,0.06,3271.6,1.757,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.721,EMP-001,resolved
2026-01-02T17:50:00,R-001834,CH-2,Chemical,30,290.56,207.25,9.42,1282.3,25.68,1.262,1.178,1104.32,0.758,,0,1,turbidity_high|ph_high|chromium_high,0.974,EMP-003,resolved
2026-01-02T17:55:00,R-001835,,,25.74997263234738,138.6517397972249,17.50289035635643,7.546487459906631,150.16756239767003,27.228977016165242,0.019291689270420534,0.02245690905123889,186.42523439459399,0.043,BASE-008,1,0,,0.184,,none
2026-01-02T17:55:00,R-001836,TX-A,Textile,8,179.81,427.39,10.7,1044.78,26.44,0.078,0.46,1570.52,1.135,,0,1,turbidity_high|ph_high|uv_absorbance_high,0.793,EMP-001,resolved
2026-01-02T17:55:00,R-001837,TX-C,Textile,25,197.22,579.68,9.31,4726.71,39.17,0.877,0.319,2030.28,1.266,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.86,EMP-004,resolved
2026-01-02T17:55:00,R-001838,CH-1,Chemical,12,372.92,342.14,2.92,4008.37,35.26,2.448,0.75,4009.35,2.81,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.704,EMP-001,resolved
2026-01-02T17:55:00,R-001839,CH-2,Chemical,30,446.66,154.5,7.64,1759.02,30.96,1.014,0.738,2929.47,2.534,,0,1,chromium_high|tds_high|uv_absorbance_high,0.715,EMP-005,resolved
2026-01-02T18:00:00,R-001840,TX-A,Textile,8,131.77,156.04,9.63,2228.12,32.0,0.525,0.29,2646.94,1.575,,0,1,ph_high|chromium_high|tds_high|uv_absorbance_high,0.726,EMP-004,resolved
2026-01-02T18:00:00,R-001841,TX-C,Textile,25,330.04,343.79,9.81,3657.9,32.79,0.527,0.433,3510.31,1.78,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.938,EMP-003,resolved
2026-01-02T18:00:00,R-001842,CH-1,Chemical,12,332.24,88.95,9.1,2560.79,36.76,0.75,0.599,1861.2,2.861,,0,1,ph_high|chromium_high|uv_absorbance_high,0.929,EMP-005,resolved
2026-01-02T18:00:00,R-001843,CH-2,Chemical,30,383.95,174.56,4.78,1566.36,27.57,1.137,0.09,2542.21,2.239,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.83,EMP-005,resolved
2026-01-02T18:05:00,R-001844,TX-A,Textile,8,276.92,273.15,10.79,1608.54,26.03,0.673,0.084,2531.16,0.468,,0,1,turbidity_high|ph_high|chromium_high|tds_high,0.94,EMP-005,resolved
2026-01-02T18:05:00,R-001845,TX-B,Textile,15,474.84,305.25,5.34,4430.93,29.08,0.72,0.224,1543.82,1.711,,0,1,turbidity_high|ph_low|chromium_high|uv_absorbance_high,0.746,EMP-004,resolved
2026-01-02T18:05:00,R-001846,TX-C,Textile,25,405.07,80.5,6.41,1026.72,36.06,0.89,0.212,2132.68,1.592,,0,1,chromium_high|tds_high|uv_absorbance_high,0.93,EMP-003,resolved
2026-01-02T18:05:00,R-001847,CH-1,Chemical,12,389.07,215.84,8.63,3395.48,37.18,0.595,0.912,4806.08,1.37,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.784,EMP-002,resolved
2026-01-02T18:05:00,R-001848,CH-2,Chemical,30,256.39,226.38,5.38,2023.09,39.88,0.484,0.823,2351.48,1.527,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.874,EMP-004,resolved
2026-01-02T18:10:00,R-001849,TX-A,Textile,8,363.51,217.06,8.33,1022.41,28.67,0.466,0.085,933.81,0.662,,0,1,turbidity_high|chromium_high,0.827,EMP-005,resolved
2026-01-02T18:10:00,R-001850,TX-B,Textile,15,399.36,587.15,7.16,4004.56,28.78,0.863,0.357,3613.65,0.888,,0,1,turbidity_high|chromium_high|tds_high,0.716,EMP-001,resolved
2026-01-02T18:10:00,R-001851,TX-C,Textile,25,463.63,268.93,10.13,1654.37,29.17,0.522,0.383,1600.78,1.619,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.726,EMP-005,resolved
2026-01-02T18:10:00,R-001852,CH-1,Chemical,12,433.26,76.55,9.12,4597.79,26.83,1.974,1.126,1360.7,1.362,,0,1,ph_high|chromium_high|uv_absorbance_high,0.709,EMP-001,resolved
2026-01-02T18:10:00,R-001853,CH-2,Chemical,30,142.51,276.42,9.8,1633.17,39.22,0.905,1.169,2300.8,1.155,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.91,EMP-002,resolved
2026-01-02T18:15:00,R-001854,,,6.527841744412266,160.8342386801725,3.735585020868334,6.83018394273166,269.73124487784423,27.975399339865536,0.0010229592955580658,0.03344434662707068,115.32870756729776,0.067,BASE-007,1,0,,0.188,,none
2026-01-02T18:15:00,R-001855,TX-A,Textile,8,224.8,542.24,10.45,1179.1,32.94,0.966,0.328,2093.43,2.128,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.845,EMP-002,resolved
2026-01-02T18:15:00,R-001856,TX-C,Textile,25,475.44,296.02,10.13,3881.27,28.6,0.727,0.456,1253.27,0.883,,0,1,turbidity_high|ph_high|chromium_high,0.713,EMP-005,resolved
2026-01-02T18:15:00,R-001857,CH-1,Chemical,12,101.06,147.75,2.74,2775.86,36.3,1.836,0.65,4387.43,1.626,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.885,EMP-002,resolved
2026-01-02T18:20:00,R-001858,TX-B,Textile,15,129.61,299.95,10.82,2203.79,33.17,0.768,0.246,2676.67,0.282,,0,1,turbidity_high|ph_high|chromium_high|tds_high,0.855,EMP-001,resolved
2026-01-02T18:20:00,R-001859,CH-1,Chemical,12,312.02,277.12,6.82,3851.05,27.92,1.643,0.971,3101.52,2.192,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.704,EMP-001,resolved
2026-01-02T18:20:00,R-001860,CH-2,Chemical,30,225.08,199.39,3.53,1154.6,38.05,0.436,0.168,4604.85,0.718,,0,1,ph_low|chromium_high|tds_high,0.935,EMP-005,resolved
2026-01-02T18:25:00,R-001861,TX-C,Textile,25,275.63,113.67,5.72,2135.82,36.63,0.371,0.261,2091.96,0.534,,0,1,chromium_high,0.948,EMP-001,resolved
2026-01-02T18:25:00,R-001862,CH-1,Chemical,12,259.98,115.63,9.95,3737.08,34.03,2.015,1.009,1533.0,2.86,,0,1,ph_high|chromium_high|uv_absorbance_high,0.829,EMP-003,resolved
2026-01-02T18:30:00,R-001863,TX-B,Textile,15,196.7,588.32,10.93,2461.36,32.76,0.571,0.174,1847.37,2.406,,0,1,turbidity_high|ph_high|chromium_high|uv_absorbance_high,0.834,EMP-005,resolved
2026-01-02T18:30:00,R-001864,TX-C,Textile,25,374.82,170.23,9.06,1755.95,39.07,0.081,0.32,2720.8,1.004,,0,1,ph_high|tds_high|uv_absorbance_high,0.904,EMP-005,resolved
2026-01-02T18:35:00,R-001865,TX-A,Textile,8,195.76,472.23,10.5,1205.3,30.59,0.822,0.339,2357.97,1.635,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.814,EMP-003,resolved
2026-01-02T18:35:00,R-001866,TX-C,Textile,25,170.66,220.0,6.51,3871.65,26.27,0.033,0.24,1841.32,0.413,,0,1,turbidity_high,0.79,EMP-004,resolved
2026-01-02T18:35:00,R-001867,CH-1,Chemical,12,259.08,185.52,4.3,5975.63,37.08,0.326,1.11,2309.93,2.579,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.773,EMP-003,resolved
2026-01-02T18:35:00,R-001868,CH-2,Chemical,30,267.46,74.59,8.31,4867.58,37.51,1.309,0.497,1687.01,1.519,,0,1,chromium_high|uv_absorbance_high,0.774,EMP-005,resolved
2026-01-02T18:40:00,R-001869,TX-A,Textile,8,399.49,151.13,10.75,2218.09,37.12,0.975,0.136,1515.32,1.463,,0,1,ph_high|chromium_high|uv_absorbance_high,0.778,EMP-004,resolved
2026-01-02T18:40:00,R-001870,TX-B,Textile,15,281.71,582.87,10.73,3734.88,30.23,0.375,0.339,2633.48,2.43,,0,1,turbidity_high|ph_high|chromium_high|tds_high|uv_absorbance_high,0.954,EMP-002,resolved
2026-01-02T18:40:00,R-001871,TX-C,Textile,25,481.78,441.31,10.28,3280.35,38.57,0.084,0.32,2836.02,1.594,,0,1,turbidity_high|ph_high|tds_high|uv_absorbance_high,0.792,EMP-004,resolved
2026-01-02T18:45:00,R-001872,TX-A,Textile,8,324.41,81.63,6.46,1027.27,32.78,0.237,0.226,1220.69,0.715,,0,1,chromium_high,0.872,EMP-002,resolved
2026-01-02T18:45:00,R-001873,TX-B,Textile,15,198.97,170.77,5.02,2526.25,37.4,0.12,0.318,1220.62,1.601,,0,1,ph_low|chromium_high|uv_absorbance_high,1.0,EMP-005,resolved
2026-01-02T18:45:00,R-001874,CH-1,Chemical,12,170.2,226.69,4.13,3722.39,30.3,2.433,0.694,1338.79,1.709,,0,1,turbidity_high|ph_low|chromium_high|uv_absorbance_high,0.716,EMP-001,resolved
2026-01-02T18:50:00,R-001875,TX-C,Textile,25,346.1,532.01,9.13,2701.88,33.4,0.915,0.305,3020.51,0.499,,0,1,turbidity_high|ph_high|chromium_high|tds_high,0.945,EMP-002,resolved
2026-01-02T18:50:00,R-001876,CH-1,Chemical,12,221.8,351.31,2.7,1753.87,43.81,1.261,0.802,6042.22,3.798,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.75,EMP-001,resolved
2026-01-02T18:50:00,R-001877,CH-2,Chemical,30,128.57,271.75,4.95,2084.66,26.28,1.729,0.652,2551.72,0.678,,0,1,turbidity_high|ph_low|chromium_high|tds_high,0.96,EMP-001,resolved
2026-01-02T18:55:00,R-001878,,,16.61083919479513,145.39627511980143,12.006796335367907,7.641275856309719,327.63599151113624,26.504247983784506,0.010214861131662287,0.02402660814969996,281.67855507142565,0.04,BASE-006,1,0,,0.002,,none
2026-01-02T18:55:00,R-001879,TX-B,Textile,15,110.38,222.72,7.57,1662.65,35.19,0.455,0.055,1475.1,1.006,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.917,EMP-001,resolved
2026-01-02T18:55:00,R-001880,TX-C,Textile,25,443.12,406.08,8.48,2652.53,26.21,0.369,0.411,1294.67,1.694,,0,1,turbidity_high|chromium_high|uv_absorbance_high,0.913,EMP-001,resolved
2026-01-02T18:55:00,R-001881,CH-1,Chemical,12,304.51,368.2,2.2,6312.39,43.19,0.75,0.632,4515.93,3.553,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.934,EMP-004,resolved
2026-01-02T18:55:00,R-001882,CH-2,Chemical,30,350.66,327.61,3.4,3327.56,40.68,1.618,1.001,5996.26,1.055,,0,1,turbidity_high|ph_low|chromium_high|tds_high|uv_absorbance_high,0.803,EMP-003,resolved
2026-01-02T19:00:00,R-001883,,,13.582278009627865,110.5517381341536,5.552028606159704,7.710984498185067,380.84536953148563,25.410145725711377,0.00921826203914762,0.037122957047136605,222.37774939783662,0.038,BASE-010,1,0,,0.01,,none
2026-01-02T19:00:00,R-001884,TX-A,Textile,8,333.19,352.68,6.32,3843.87,39.67,0.256,0.256,1931.86,0.539,,0,1,turbidity_high|chromium_high,0.926,EMP-003,resolved
2026-01-02T19:00:00,R-001885,TX-C,Textile,25,332.83,502.09,8.06,4211.44,32.31,0.274,0.342,2671.41,0.891,,0,1,turbidity_high|chromium_high|tds_high,0.751,EMP-003,resolved
2026-01-02T19:00:00,R-001886,CH-1,Chemical,12,158.17,56.88,2.11,3212.44,39.59,0.149,0.634,4346.92,2.701,,0,1,ph_low|chromium_high|tds_high|uv_absorbance_high,0.751,EMP-005,resolved
2026-01-02T19:05:00,R-001887,TX-B,Textile,15,110.26,283.42,7.68,3238.69,35.56,0.896,0.221,2426.5,1.527,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.896,EMP-002,resolved
2026-01-02T19:05:00,R-001888,CH-2,Chemical,30,418.62,388.07,6.11,6498.8,33.26,1.542,0.374,5527.39,1.888,,0,1,turbidity_high|chromium_high|tds_high|uv_absorbance_high,0.8,EMP-003,resolved
2026-01-02T19:10:00,R-001889,TX-A,Textile,8,381.56,220.01,6.57,1660.74,32.26,0.529,0.346,2486.51,0.791,,0,1,turbidity_high|chromium_high|tds_high,0.732,EMP-004,resolved
